"sim_id","model_type","b_0_est","b_w_est","b_b_est","cov_b_w","cov_b_b","var_u0_est","var_e_est"
199,"4_blimp_lmc_noaux",-0.6113,0.5608,0.3643,0,0,0.7019,0.7342
199,"5_blimp_omc_aux",-0.1584,0.4672,0.5734,0,1,0.8334,0.9921
199,"6_blimp_rescue",-0.1487,0.4284,0.4923,1,1,0.8361,0.9665
200,"1_lmer_complete",-0.125090161,0.372559186,0.757432896,1,1,1.021376072,1.013769428
200,"2_blimp_complete",-0.1244,0.3726,0.7719,1,1,1.0483,1.0144
200,"3_lmer_naive",-0.699150904,0.53210423,0.556553017,0,1,0.781003428,0.770554964
200,"4_blimp_lmc_noaux",-0.6855,0.5322,0.5458,0,1,0.8036,0.7715
200,"5_blimp_omc_aux",-0.2183,0.4307,0.8003,1,1,1.0234,1.0302
200,"6_blimp_rescue",-0.1212,0.3914,0.7595,1,1,1.0776,0.9974
201,"1_lmer_complete",-0.045408172,0.371954199,0.652244466,1,1,0.997197675,1.011046645
201,"2_blimp_complete",-0.0537,0.3721,0.6573,1,1,1.0238,1.012
201,"3_lmer_naive",-0.636476379,0.506670031,0.434809979,0,0,0.759991975,0.796971414
201,"4_blimp_lmc_noaux",-0.6365,0.5067,0.4404,0,1,0.7811,0.7978
201,"5_blimp_omc_aux",-0.0663,0.4058,0.7013,1,1,0.9921,1.0782
201,"6_blimp_rescue",-0.0294,0.3606,0.658,1,1,1.0185,1.0347
202,"1_lmer_complete",-0.157803268,0.409657603,0.703934732,1,1,1.033364572,0.994008498
202,"2_blimp_complete",-0.162,0.4098,0.7034,1,1,1.0639,0.9942
202,"3_lmer_naive",-0.688435708,0.549831512,0.50069651,0,1,0.8972673,0.779099963
202,"4_blimp_lmc_noaux",-0.6862,0.5497,0.4827,0,1,0.925,0.7796
202,"5_blimp_omc_aux",-0.1638,0.4639,0.7364,0,1,1.0711,1.0309
202,"6_blimp_rescue",-0.1176,0.4311,0.7436,1,1,1.0976,1.0087
203,"1_lmer_complete",0.027372271,0.371236663,0.654049253,0,1,0.989134783,1.018054621
203,"2_blimp_complete",0.0294,0.371,0.6717,0,1,1.0173,1.0186
203,"3_lmer_naive",-0.545620134,0.477799116,0.449550121,0,0,0.79085328,0.784356531
203,"4_blimp_lmc_noaux",-0.565,0.4779,0.462,0,1,0.8127,0.785
203,"5_blimp_omc_aux",-0.0135,0.3841,0.6956,1,1,0.9716,1.0448
203,"6_blimp_rescue",0.0445,0.3425,0.6827,0,1,1.014,1.009
204,"1_lmer_complete",0.165073628,0.407543389,0.54777989,1,1,0.880570123,0.97689766
204,"2_blimp_complete",0.1582,0.4074,0.5415,1,1,0.9033,0.9777
204,"3_lmer_naive",-0.398276774,0.551608758,0.410212506,0,0,0.760325671,0.759835013
204,"4_blimp_lmc_noaux",-0.3989,0.5515,0.4129,0,0,0.7829,0.7605
204,"5_blimp_omc_aux",0.1646,0.4526,0.6434,0,1,0.9094,1.046
204,"6_blimp_rescue",0.1866,0.4119,0.601,1,1,0.9277,1.0162
205,"1_lmer_complete",-0.173585144,0.396575723,0.567426789,1,1,0.977298734,0.997622498
205,"2_blimp_complete",-0.1884,0.3962,0.5628,1,1,1.0028,0.9981
205,"3_lmer_naive",-0.658333606,0.527181198,0.416779468,0,0,0.889330869,0.800829316
205,"4_blimp_lmc_noaux",-0.6499,0.5273,0.4078,0,0,0.9142,0.8012
205,"5_blimp_omc_aux",-0.1624,0.4314,0.6618,1,1,1.0059,1.0668
205,"6_blimp_rescue",-0.1157,0.3946,0.6124,1,1,1.0248,1.0396
206,"1_lmer_complete",-0.063427468,0.416127067,0.622505759,1,1,1.052975612,1.003417167
206,"2_blimp_complete",-0.0614,0.4162,0.6349,1,1,1.0769,1.0036
206,"3_lmer_naive",-0.642069507,0.508743198,0.446125405,0,1,0.79272733,0.779160891
206,"4_blimp_lmc_noaux",-0.6535,0.5092,0.4237,0,1,0.8156,0.7798
206,"5_blimp_omc_aux",-0.1069,0.4221,0.6987,1,1,1.045,1.0245
206,"6_blimp_rescue",-0.0449,0.3828,0.6555,1,1,1.0743,0.9914
207,"1_lmer_complete",0.005727607,0.373381647,0.67163085,1,1,1.170891303,0.997633091
207,"2_blimp_complete",-0.0103,0.3732,0.6716,1,1,1.2003,0.9983
207,"3_lmer_naive",-0.587452173,0.505980186,0.489672779,0,1,1.022645811,0.743410085
207,"4_blimp_lmc_noaux",-0.6005,0.5062,0.4885,0,1,1.052,0.7439
207,"5_blimp_omc_aux",-0.0842,0.396,0.6971,1,1,1.2602,1.013
207,"6_blimp_rescue",-0.0154,0.3556,0.6931,0,1,1.3207,0.9703
208,"1_lmer_complete",0.03298061,0.406015273,0.607703996,1,1,0.737654201,1.011758642
208,"2_blimp_complete",0.0417,0.4062,0.6057,1,1,0.7601,1.0121
208,"3_lmer_naive",-0.501100733,0.562425904,0.433929138,0,0,0.665798009,0.776241371
208,"4_blimp_lmc_noaux",-0.4997,0.5628,0.424,0,1,0.683,0.7773
208,"5_blimp_omc_aux",0.0237,0.4591,0.6331,0,1,0.7709,1.0594
208,"6_blimp_rescue",0.0529,0.4202,0.6075,1,1,0.7919,1.0293
209,"1_lmer_complete",0.015255229,0.390598375,0.48609978,1,1,1.173001608,0.997915856
209,"2_blimp_complete",0.0029,0.3906,0.4963,1,1,1.2057,0.9987
209,"3_lmer_naive",-0.468060103,0.531315958,0.383491694,0,0,0.976958265,0.769019127
209,"4_blimp_lmc_noaux",-0.4701,0.5311,0.3683,0,0,1.0051,0.7695
209,"5_blimp_omc_aux",-0.0512,0.43,0.575,1,1,1.2045,1.0335
209,"6_blimp_rescue",0.0252,0.3968,0.4968,1,1,1.2132,1.0051
210,"1_lmer_complete",0.045946956,0.419453686,0.61257857,1,1,1.036478752,0.993631362
210,"2_blimp_complete",0.0569,0.4195,0.6154,1,1,1.0658,0.9938
210,"3_lmer_naive",-0.527507056,0.553761999,0.453772971,0,1,0.799610097,0.764065815
210,"4_blimp_lmc_noaux",-0.5131,0.5542,0.4365,0,1,0.8226,0.7647
210,"5_blimp_omc_aux",0.0088,0.4608,0.7058,0,1,1.0425,1.0332
210,"6_blimp_rescue",0.0545,0.4245,0.5958,1,1,1.0681,1.0036
211,"1_lmer_complete",-0.053455485,0.388644836,0.570702977,1,1,0.95479391,1.030763178
211,"2_blimp_complete",-0.0403,0.3888,0.5639,1,1,0.984,1.032
211,"3_lmer_naive",-0.578528058,0.51677251,0.346465907,0,0,0.740495075,0.820545374
211,"4_blimp_lmc_noaux",-0.5813,0.5165,0.3275,0,0,0.7602,0.8212
211,"5_blimp_omc_aux",-0.0972,0.4159,0.5611,1,1,0.8797,1.0771
211,"6_blimp_rescue",-0.0769,0.3821,0.5268,1,1,0.8877,1.0468
212,"1_lmer_complete",-0.298972042,0.41033372,0.395422886,1,1,0.970199301,0.988998874
212,"2_blimp_complete",-0.2855,0.41,0.3965,1,1,1.0004,0.9899
212,"3_lmer_naive",-0.728769851,0.548091758,0.253103916,0,0,0.795025826,0.756666599
212,"4_blimp_lmc_noaux",-0.7297,0.5481,0.231,0,0,0.8108,0.7576
212,"5_blimp_omc_aux",-0.2954,0.444,0.4553,0,1,0.9814,1.0056
212,"6_blimp_rescue",-0.2944,0.4125,0.3493,1,0,0.9666,0.98
213,"1_lmer_complete",0.012159163,0.397805209,0.624289116,1,1,1.027765715,1.006970181
213,"2_blimp_complete",0.0153,0.3979,0.6408,1,1,1.0551,1.0076
213,"3_lmer_naive",-0.536942667,0.542129267,0.462091699,0,1,0.86635378,0.740728866
213,"4_blimp_lmc_noaux",-0.5326,0.5425,0.4476,0,1,0.8911,0.7418
213,"5_blimp_omc_aux",-0.0598,0.4243,0.6442,1,1,1.0216,1.0141
213,"6_blimp_rescue",-0.0209,0.3978,0.6001,1,1,1.0425,0.9902
214,"1_lmer_complete",0.071585449,0.398360967,0.470900017,1,1,1.158042993,0.98987638
214,"2_blimp_complete",0.0561,0.3983,0.4878,1,1,1.1916,0.9904
214,"3_lmer_naive",-0.461462549,0.523003835,0.270791776,0,0,0.928969952,0.740675736
214,"4_blimp_lmc_noaux",-0.4479,0.5227,0.2629,0,0,0.9588,0.7413
214,"5_blimp_omc_aux",0.0491,0.4301,0.5103,1,1,1.1512,0.9939
214,"6_blimp_rescue",0.0548,0.3878,0.4444,1,1,1.1748,0.96
215,"1_lmer_complete",-0.002563046,0.39439811,0.528458885,1,1,0.791618249,1.014911864
215,"2_blimp_complete",-0.0208,0.3943,0.5229,1,1,0.8121,1.0152
215,"3_lmer_naive",-0.521578831,0.513861104,0.402274931,0,0,0.672634087,0.803681477
215,"4_blimp_lmc_noaux",-0.5317,0.514,0.4059,0,0,0.6942,0.8046
215,"5_blimp_omc_aux",-0.0046,0.4089,0.616,1,1,0.8141,1.0791
215,"6_blimp_rescue",0.029,0.3745,0.5445,1,1,0.8225,1.0497
216,"1_lmer_complete",0.015973076,0.425243441,0.545722835,1,1,1.023945505,0.984612098
216,"2_blimp_complete",0.0242,0.4249,0.5428,1,1,1.0542,0.9853
216,"3_lmer_naive",-0.513732431,0.5407203,0.379079059,0,0,0.788155031,0.7827342
216,"4_blimp_lmc_noaux",-0.527,0.5404,0.3723,0,0,0.81,0.7837
216,"5_blimp_omc_aux",-0.0354,0.4599,0.6097,0,1,1.0016,1.0061
216,"6_blimp_rescue",0.0121,0.4194,0.5496,1,1,1.0174,0.9742
217,"1_lmer_complete",0.016287245,0.393868731,0.442760133,1,1,0.730583786,0.994171789
217,"2_blimp_complete",0.0238,0.394,0.4347,1,1,0.7502,0.9952
217,"3_lmer_naive",-0.450722417,0.540175488,0.303571107,0,0,0.579317877,0.767391278
217,"4_blimp_lmc_noaux",-0.442,0.5403,0.2859,0,0,0.5922,0.7686
217,"5_blimp_omc_aux",-0.0056,0.4256,0.5265,1,1,0.7445,1.0383
217,"6_blimp_rescue",0.0095,0.3932,0.4624,1,1,0.7398,1.0065
218,"1_lmer_complete",-0.094030776,0.406947992,0.728219656,1,1,0.909284324,1.037346535
218,"2_blimp_complete",-0.0956,0.4068,0.7224,1,1,0.9318,1.0376
218,"3_lmer_naive",-0.699490652,0.547769121,0.466237162,0,1,0.761153666,0.804215925
218,"4_blimp_lmc_noaux",-0.7147,0.5471,0.4707,0,1,0.786,0.8044
218,"5_blimp_omc_aux",-0.1643,0.459,0.7252,0,1,0.9307,1.0631
218,"6_blimp_rescue",-0.1015,0.4226,0.6975,1,1,0.9586,1.0395
219,"1_lmer_complete",-0.217536344,0.421512633,0.493913187,1,1,1.037294598,1.010678171
219,"2_blimp_complete",-0.2287,0.422,0.4771,1,1,1.0672,1.0113
219,"3_lmer_naive",-0.707338078,0.532834113,0.327874079,0,0,0.769632607,0.775615808
219,"4_blimp_lmc_noaux",-0.7069,0.533,0.2952,0,0,0.7898,0.7764
219,"5_blimp_omc_aux",-0.2186,0.4359,0.5431,1,1,1.0429,1.0253
219,"6_blimp_rescue",-0.2086,0.406,0.4767,1,1,1.053,1.002
220,"1_lmer_complete",-0.037514561,0.393898949,0.603849344,1,1,1.107269398,0.99009223
220,"2_blimp_complete",-0.0561,0.3937,0.5785,1,1,1.1352,0.9904
220,"3_lmer_naive",-0.558003116,0.527071474,0.473921597,0,1,0.85858808,0.773836578
220,"4_blimp_lmc_noaux",-0.5561,0.5272,0.4588,0,1,0.8817,0.7747
220,"5_blimp_omc_aux",-0.0676,0.4292,0.6823,1,1,1.0662,1.0263
220,"6_blimp_rescue",-0.0327,0.3945,0.6392,1,1,1.1087,0.9966
221,"1_lmer_complete",0.025901387,0.38753762,0.653434078,1,1,1.146463513,1.019720049
221,"2_blimp_complete",0.0519,0.3874,0.6338,1,1,1.1817,1.0201
221,"3_lmer_naive",-0.510717923,0.534477706,0.488610272,0,1,0.928744231,0.800745063
221,"4_blimp_lmc_noaux",-0.523,0.5348,0.4893,0,1,0.9549,0.8016
221,"5_blimp_omc_aux",-0.0062,0.4367,0.7034,1,1,1.1609,1.0847
221,"6_blimp_rescue",0.0404,0.3989,0.6859,1,1,1.1988,1.0525
222,"1_lmer_complete",-0.114801576,0.398806433,0.758350253,1,1,1.275293593,0.967732268
222,"2_blimp_complete",-0.108,0.3989,0.7714,1,1,1.3082,0.9684
222,"3_lmer_naive",-0.673424959,0.520216577,0.586566489,0,1,0.940964697,0.791942551
222,"4_blimp_lmc_noaux",-0.6687,0.5203,0.5805,0,1,0.9686,0.7928
222,"5_blimp_omc_aux",-0.1755,0.4381,0.7907,1,0,1.2744,1.0076
222,"6_blimp_rescue",-0.1058,0.404,0.7722,1,1,1.3233,0.9798
223,"1_lmer_complete",-0.100680969,0.38449166,0.510147257,1,1,1.119549287,1.002176814
223,"2_blimp_complete",-0.1032,0.3844,0.5,1,1,1.1578,1.0029
223,"3_lmer_naive",-0.606362676,0.517353676,0.367946749,0,0,0.993899234,0.782001098
223,"4_blimp_lmc_noaux",-0.5922,0.5174,0.3517,0,0,1.0208,0.7828
223,"5_blimp_omc_aux",-0.0746,0.408,0.563,1,1,1.1361,1.0757
223,"6_blimp_rescue",-0.0465,0.374,0.5202,1,1,1.1617,1.0473
224,"1_lmer_complete",-0.027145357,0.403661832,0.426578098,1,1,1.018430122,0.995455291
224,"2_blimp_complete",-0.0136,0.4038,0.4157,1,1,1.0495,0.9959
224,"3_lmer_naive",-0.547007269,0.527078829,0.328101201,0,0,0.760149274,0.783118835
224,"4_blimp_lmc_noaux",-0.5462,0.5272,0.316,0,0,0.7812,0.784
224,"5_blimp_omc_aux",-0.0265,0.433,0.5265,1,1,0.9976,1.0204
224,"6_blimp_rescue",-0.0446,0.399,0.4085,1,1,0.9768,0.9896
225,"1_lmer_complete",-0.178338091,0.386837573,0.521522434,1,1,0.859516819,0.992201346
225,"2_blimp_complete",-0.179,0.3866,0.5323,1,1,0.8805,0.9928
225,"3_lmer_naive",-0.658259008,0.491745021,0.316088052,0,0,0.70924404,0.773610789
225,"4_blimp_lmc_noaux",-0.6642,0.4915,0.3001,0,0,0.7288,0.7746
225,"5_blimp_omc_aux",-0.1938,0.3954,0.5251,1,1,0.8461,1.0024
225,"6_blimp_rescue",-0.1985,0.3667,0.4849,1,1,0.8524,0.973
226,"1_lmer_complete",-0.015720884,0.40887619,0.339861707,1,0,0.893013276,1.00090383
226,"2_blimp_complete",-0.007,0.4091,0.3405,1,0,0.9138,1.001
226,"3_lmer_naive",-0.497695674,0.5320795,0.237362312,0,0,0.695632153,0.761646586
226,"4_blimp_lmc_noaux",-0.4972,0.5322,0.2108,0,0,0.7116,0.7626
226,"5_blimp_omc_aux",0.0322,0.4254,0.4082,1,0,0.9324,1.0298
226,"6_blimp_rescue",-0.0212,0.3878,0.329,1,0,0.9006,0.9953
227,"1_lmer_complete",0.016232842,0.390705445,0.456388957,1,1,0.931079269,1.058361166
227,"2_blimp_complete",0.0075,0.3908,0.4666,1,1,0.956,1.0584
227,"3_lmer_naive",-0.52579417,0.523594044,0.297774394,0,0,0.801444883,0.840410499
227,"4_blimp_lmc_noaux",-0.5282,0.5236,0.2898,0,0,0.8193,0.8419
227,"5_blimp_omc_aux",0.0284,0.4219,0.5297,1,1,1.0043,1.1339
227,"6_blimp_rescue",0.011,0.3806,0.417,1,1,0.9941,1.0917
228,"1_lmer_complete",-0.05071752,0.400192421,0.548505495,1,1,0.936377499,1.020556079
228,"2_blimp_complete",-0.0443,0.3999,0.537,1,1,0.9672,1.0212
228,"3_lmer_naive",-0.535920383,0.520778419,0.410020738,0,0,0.749582189,0.798314439
228,"4_blimp_lmc_noaux",-0.5365,0.5207,0.3987,0,0,0.769,0.7993
228,"5_blimp_omc_aux",-0.0708,0.4249,0.6233,1,1,0.9434,1.0582
228,"6_blimp_rescue",-0.035,0.3937,0.565,1,1,0.9611,1.0333
229,"1_lmer_complete",0.041470446,0.413818301,0.55549438,1,1,1.067751483,0.99169211
229,"2_blimp_complete",0.0373,0.4137,0.556,1,1,1.0949,0.992
229,"3_lmer_naive",-0.504477086,0.556425795,0.434128942,0,1,0.838927707,0.769640922
229,"4_blimp_lmc_noaux",-0.5074,0.5569,0.4246,0,0,0.8588,0.7704
229,"5_blimp_omc_aux",0.0214,0.4587,0.6169,0,1,1.0718,1.0305
229,"6_blimp_rescue",0.0418,0.4257,0.5371,1,1,1.0902,1.0022
230,"1_lmer_complete",0.075933548,0.388915775,0.622504205,1,1,1.000324792,0.990587306
230,"2_blimp_complete",0.084,0.3892,0.6171,1,1,1.0274,0.991
230,"3_lmer_naive",-0.475995098,0.543338215,0.448976383,0,1,0.822094316,0.760320419
230,"4_blimp_lmc_noaux",-0.4745,0.5434,0.4414,0,0,0.8429,0.7609
230,"5_blimp_omc_aux",0.0295,0.4467,0.6465,0,1,0.9656,1.0206
230,"6_blimp_rescue",0.0669,0.4139,0.6091,1,1,0.9861,0.9967
231,"1_lmer_complete",0.015969019,0.407358057,0.508806331,1,1,0.97270242,1.008389381
231,"2_blimp_complete",0.0047,0.4074,0.5118,1,1,0.9975,1.0092
231,"3_lmer_naive",-0.519060979,0.522534949,0.35364258,0,0,0.734729274,0.783895637
231,"4_blimp_lmc_noaux",-0.5263,0.5224,0.3465,0,0,0.7557,0.7846
231,"5_blimp_omc_aux",-6e-04,0.4161,0.5727,1,1,1.0009,1.0312
231,"6_blimp_rescue",-0.0076,0.3837,0.4854,1,1,1.0003,0.9968
232,"1_lmer_complete",-0.086740311,0.397643995,0.474632177,1,1,0.720772051,0.987520296
232,"2_blimp_complete",-0.1002,0.3976,0.4745,1,1,0.7428,0.9874
232,"3_lmer_naive",-0.537501197,0.52645402,0.329381115,0,0,0.677967854,0.756758367
232,"4_blimp_lmc_noaux",-0.5299,0.5265,0.3145,0,0,0.6925,0.7568
232,"5_blimp_omc_aux",-0.0994,0.4245,0.505,1,1,0.7586,0.9995
232,"6_blimp_rescue",-0.1018,0.3936,0.457,1,1,0.7572,0.9742
233,"1_lmer_complete",0.045290611,0.392507683,0.791019168,1,1,1.038588777,0.96467654
233,"2_blimp_complete",0.0335,0.3921,0.8141,1,1,1.0667,0.965
233,"3_lmer_naive",-0.530796987,0.524001744,0.616254346,0,1,0.864707254,0.766706384
233,"4_blimp_lmc_noaux",-0.5268,0.5243,0.6108,0,1,0.8905,0.7675
233,"5_blimp_omc_aux",-0.0512,0.4353,0.8447,1,0,1.0406,0.9957
233,"6_blimp_rescue",0.046,0.4002,0.8083,1,1,1.0967,0.9656
234,"1_lmer_complete",-0.060720047,0.410274473,0.622897887,1,1,0.836290774,1.013983466
234,"2_blimp_complete",-0.0625,0.4102,0.6177,1,1,0.8633,1.0147
234,"3_lmer_naive",-0.582304105,0.529511931,0.408162719,0,0,0.746778063,0.807760018
234,"4_blimp_lmc_noaux",-0.5791,0.5295,0.4068,0,0,0.767,0.8084
234,"5_blimp_omc_aux",-0.0687,0.4455,0.6679,0,1,0.8382,1.0794
234,"6_blimp_rescue",-0.0339,0.4036,0.6382,1,1,0.8486,1.0485
235,"1_lmer_complete",-0.018057799,0.39624038,0.495895653,1,1,1.183865617,1.010289101
235,"2_blimp_complete",-0.0204,0.3964,0.4873,1,1,1.2171,1.0109
235,"3_lmer_naive",-0.583989258,0.534297152,0.400556884,0,0,0.856723975,0.762311647
235,"4_blimp_lmc_noaux",-0.5746,0.5343,0.3839,0,0,0.8799,0.7638
235,"5_blimp_omc_aux",-0.0903,0.4296,0.6113,1,1,1.2029,1.0306
235,"6_blimp_rescue",-0.0505,0.3927,0.4794,1,1,1.2006,0.9955
236,"1_lmer_complete",-0.008015002,0.355770886,0.442659108,0,0,0.770470644,1.029175816
236,"2_blimp_complete",-0.001,0.3556,0.4338,0,0,0.7912,1.0293
236,"3_lmer_naive",-0.577822843,0.525384698,0.31981652,0,0,0.70089022,0.7404382
236,"4_blimp_lmc_noaux",-0.5858,0.5248,0.3225,0,0,0.7257,0.741
236,"5_blimp_omc_aux",0.0083,0.4184,0.4979,1,1,0.8193,1.0451
236,"6_blimp_rescue",-0.0163,0.3695,0.4449,1,0,0.8242,1.0047
237,"1_lmer_complete",0.039843436,0.419206256,0.593566995,1,1,0.936454746,1.044667542
237,"2_blimp_complete",0.0248,0.4192,0.5958,1,1,0.9645,1.0454
237,"3_lmer_naive",-0.532666945,0.561617763,0.41409041,0,0,0.765063147,0.810634148
237,"4_blimp_lmc_noaux",-0.5393,0.5617,0.4112,0,0,0.786,0.8117
237,"5_blimp_omc_aux",0.0047,0.474,0.66,0,1,0.9274,1.0794
237,"6_blimp_rescue",0.0379,0.4352,0.6007,1,1,0.9567,1.0486
238,"1_lmer_complete",-0.124713079,0.396160421,0.58370143,1,1,0.942107865,1.008763955
238,"2_blimp_complete",-0.1097,0.3961,0.5736,1,1,0.9694,1.0092
238,"3_lmer_naive",-0.641353655,0.504431896,0.416042799,0,1,0.735502224,0.800838757
238,"4_blimp_lmc_noaux",-0.6471,0.5041,0.414,0,1,0.7583,0.8016
238,"5_blimp_omc_aux",-0.1499,0.404,0.6497,1,1,0.8909,1.0591
238,"6_blimp_rescue",-0.1092,0.3708,0.5476,1,1,0.9189,1.0294
239,"1_lmer_complete",-0.035267546,0.407278975,0.542982945,1,1,0.888462593,0.986066296
239,"2_blimp_complete",-0.0291,0.4075,0.5454,1,1,0.9149,0.9872
239,"3_lmer_naive",-0.573893927,0.560312879,0.424771153,0,0,0.746101863,0.750725531
239,"4_blimp_lmc_noaux",-0.5628,0.5601,0.4105,0,0,0.7673,0.7516
239,"5_blimp_omc_aux",-0.0668,0.458,0.6077,0,1,0.8874,1.0154
239,"6_blimp_rescue",-0.0678,0.4227,0.562,1,1,0.9012,0.9859
240,"1_lmer_complete",-0.02154703,0.397671603,0.47981549,1,1,1.088167074,0.999082512
240,"2_blimp_complete",-0.0239,0.3978,0.4632,1,1,1.1158,0.9995
240,"3_lmer_naive",-0.46421616,0.523005928,0.342178353,0,0,0.894865292,0.795829834
240,"4_blimp_lmc_noaux",-0.4643,0.523,0.3204,0,0,0.9158,0.7966
240,"5_blimp_omc_aux",-0.0232,0.4159,0.5387,1,1,1.0894,1.0569
240,"6_blimp_rescue",-0.0249,0.385,0.4676,1,1,1.0968,1.0275
241,"1_lmer_complete",-0.002348845,0.373614763,0.598972654,1,1,0.83393654,1.025834787
241,"2_blimp_complete",-0.0109,0.3734,0.5968,1,1,0.8553,1.0265
241,"3_lmer_naive",-0.53105735,0.513915396,0.406400972,0,0,0.711693569,0.805190614
241,"4_blimp_lmc_noaux",-0.536,0.514,0.4093,0,0,0.7322,0.806
241,"5_blimp_omc_aux",-0.0397,0.4208,0.6376,1,1,0.8235,1.0667
241,"6_blimp_rescue",-0.0226,0.381,0.5939,1,1,0.8359,1.0282
242,"1_lmer_complete",-0.054061458,0.402234266,0.588237897,1,1,0.810033832,0.988477718
242,"2_blimp_complete",-0.0623,0.4022,0.6005,1,1,0.831,0.9892
242,"3_lmer_naive",-0.561282116,0.540458293,0.435913191,0,0,0.704616788,0.78877999
242,"4_blimp_lmc_noaux",-0.559,0.5407,0.4174,0,0,0.7254,0.7901
242,"5_blimp_omc_aux",-0.0595,0.4507,0.6619,0,1,0.8817,1.0672
242,"6_blimp_rescue",-0.0122,0.4117,0.5943,1,1,0.8885,1.0403
243,"1_lmer_complete",-0.061393224,0.400385502,0.696885967,1,1,1.032803599,1.0140407
243,"2_blimp_complete",-0.0467,0.4003,0.7058,1,1,1.0586,1.0147
243,"3_lmer_naive",-0.638531104,0.513012108,0.487219753,0,1,0.811660293,0.780065867
243,"4_blimp_lmc_noaux",-0.6405,0.5131,0.4844,0,1,0.8337,0.7813
243,"5_blimp_omc_aux",-0.1376,0.4186,0.7439,1,1,1.0223,1.0383
243,"6_blimp_rescue",-0.0776,0.3784,0.6805,1,1,1.0571,1.0028
244,"1_lmer_complete",0.054534228,0.391055431,0.622767309,1,1,1.072320465,1.021885882
244,"2_blimp_complete",0.0671,0.3912,0.6294,1,1,1.1004,1.0223
244,"3_lmer_naive",-0.515689072,0.539576537,0.433929204,0,0,0.909208485,0.811866159
244,"4_blimp_lmc_noaux",-0.51,0.5398,0.4201,0,0,0.9355,0.8126
244,"5_blimp_omc_aux",0.0131,0.433,0.7055,1,1,1.113,1.1079
244,"6_blimp_rescue",0.0866,0.3895,0.6741,1,1,1.1526,1.0732
245,"1_lmer_complete",0.080817947,0.39979497,0.596169033,1,1,1.065941239,1.022133203
245,"2_blimp_complete",0.0748,0.4,0.6063,1,1,1.0929,1.0225
245,"3_lmer_naive",-0.453356261,0.539480154,0.390595146,0,0,0.866822495,0.810826753
245,"4_blimp_lmc_noaux",-0.4665,0.5392,0.3992,0,0,0.892,0.8115
245,"5_blimp_omc_aux",0.0649,0.4519,0.6498,0,1,1.068,1.0803
245,"6_blimp_rescue",0.0981,0.4147,0.6076,1,1,1.0939,1.0521
246,"1_lmer_complete",0.018617711,0.37810051,0.768929222,1,1,0.924825896,0.988711027
246,"2_blimp_complete",0.036,0.3779,0.7718,1,1,0.9477,0.9891
246,"3_lmer_naive",-0.539361943,0.507630226,0.577557367,0,1,0.751435443,0.787641341
246,"4_blimp_lmc_noaux",-0.541,0.5069,0.5986,0,1,0.7723,0.789
246,"5_blimp_omc_aux",-0.03,0.3962,0.8201,1,0,0.9352,1.0452
246,"6_blimp_rescue",0.0571,0.3674,0.8178,1,0,0.987,1.0148
247,"1_lmer_complete",-0.086856303,0.432675566,0.497174095,0,1,0.992557214,0.95182816
247,"2_blimp_complete",-0.0819,0.4327,0.5054,0,1,1.0209,0.9527
247,"3_lmer_naive",-0.61471253,0.550551565,0.379186733,0,0,0.836714657,0.749391033
247,"4_blimp_lmc_noaux",-0.6274,0.5504,0.373,0,0,0.858,0.7499
247,"5_blimp_omc_aux",-0.0693,0.4622,0.5771,0,1,1.0598,1.0039
247,"6_blimp_rescue",-0.0657,0.4265,0.5299,1,1,1.0976,0.9761
248,"1_lmer_complete",-0.067596489,0.378461757,0.773663704,1,1,1.003545902,0.995070572
248,"2_blimp_complete",-0.0595,0.3785,0.7794,1,1,1.0271,0.9957
248,"3_lmer_naive",-0.650755716,0.54148884,0.588495288,0,1,0.7660467,0.745456084
248,"4_blimp_lmc_noaux",-0.6567,0.5412,0.5895,0,1,0.79,0.7463
248,"5_blimp_omc_aux",-0.1459,0.4413,0.7982,1,1,1.0029,1.0098
248,"6_blimp_rescue",-0.048,0.4027,0.7726,1,1,1.0569,0.9781
249,"1_lmer_complete",-0.059635384,0.361647981,0.705894698,0,1,0.93172588,0.945907801
249,"2_blimp_complete",-0.0574,0.362,0.7142,0,1,0.9571,0.9466
249,"3_lmer_naive",-0.598957999,0.515761378,0.550626303,0,1,0.739127194,0.722700258
249,"4_blimp_lmc_noaux",-0.6028,0.5159,0.5684,0,1,0.7597,0.7235
249,"5_blimp_omc_aux",-0.1404,0.4113,0.7601,1,1,0.9015,0.9705
249,"6_blimp_rescue",-0.05,0.3746,0.7127,1,1,0.9375,0.9395
250,"1_lmer_complete",-0.150830839,0.385394615,0.663855583,1,1,0.99808423,0.992370341
250,"2_blimp_complete",-0.1438,0.3856,0.6626,1,1,1.0245,0.9929
250,"3_lmer_naive",-0.684123799,0.544749573,0.47942816,0,1,0.707161946,0.775367768
250,"4_blimp_lmc_noaux",-0.688,0.5448,0.4675,0,1,0.7255,0.7762
250,"5_blimp_omc_aux",-0.1948,0.4512,0.729,0,1,1.0267,1.0507
250,"6_blimp_rescue",-0.1525,0.4106,0.6676,1,1,1.0794,1.0166
251,"1_lmer_complete",-0.138276625,0.370180052,0.578956346,0,1,1.51916089,0.97921456
251,"2_blimp_complete",-0.132,0.37,0.5801,0,1,1.5611,0.9798
251,"3_lmer_naive",-0.67631629,0.50091425,0.537475676,0,1,1.241953606,0.779298344
