sim_id,model_type,b_0_est,b_w_est,b_b_est,cov_b_w,cov_b_b,var_u0_est,var_e_est
240,3_lmer_naive,-0.475665716,0.535543298,0.330151199,0,0,0.907754188,0.785049201
240,4_blimp_lmc_noaux,-0.4796,0.5359,0.3168,0,0,0.9332,0.7856
240,5_blimp_omc_aux,-0.0129,0.426,0.5434,1,1,1.1137,1.0563
240,6_blimp_rescue,-0.0024,0.3962,0.4883,1,1,1.1629,1.0314
241,1_lmer_complete,-0.002348845,0.373614763,0.598972654,1,1,0.83393654,1.025834787
241,2_blimp_complete,-0.0137,0.3737,0.6061,1,1,0.8597,1.0261
241,3_lmer_naive,-0.532971475,0.512759599,0.411866844,0,0,0.698745202,0.800941112
241,4_blimp_lmc_noaux,-0.5444,0.5129,0.4084,0,0,0.7214,0.8014
241,5_blimp_omc_aux,-0.0389,0.4199,0.6357,1,1,0.7895,1.0528
241,6_blimp_rescue,-0.0161,0.3844,0.6033,1,1,0.8105,1.0192
242,1_lmer_complete,-0.054061458,0.402234266,0.588237897,1,1,0.810033832,0.988477718
242,2_blimp_complete,-0.0669,0.4023,0.5835,1,1,0.8366,0.9887
242,3_lmer_naive,-0.5559419,0.528170701,0.424491059,0,0,0.733780442,0.784967954
242,4_blimp_lmc_noaux,-0.5662,0.5285,0.4123,0,0,0.7577,0.7854
242,5_blimp_omc_aux,-0.0679,0.4359,0.6277,1,1,0.8923,1.0442
242,6_blimp_rescue,-0.0263,0.3971,0.5533,1,1,0.9013,1.0162
243,1_lmer_complete,-0.061393224,0.400385502,0.696885967,1,1,1.032803599,1.0140407
243,2_blimp_complete,-0.0769,0.4005,0.6849,1,1,1.0633,1.0143
243,3_lmer_naive,-0.64286318,0.521170234,0.50333972,0,1,0.816785225,0.776398739
243,4_blimp_lmc_noaux,-0.6466,0.5214,0.4876,0,1,0.8414,0.7769
243,5_blimp_omc_aux,-0.1352,0.4336,0.7464,1,1,1.0362,1.0289
243,6_blimp_rescue,-0.0786,0.3922,0.6935,1,1,1.0765,0.9935
244,1_lmer_complete,0.054534228,0.391055431,0.622767309,1,1,1.072320465,1.021885882
244,2_blimp_complete,0.0387,0.3912,0.6169,1,1,1.1036,1.0221
244,3_lmer_naive,-0.517484932,0.54375039,0.436411646,0,0,0.899026498,0.810290012
244,4_blimp_lmc_noaux,-0.5273,0.5441,0.4223,0,0,0.9263,0.8108
244,5_blimp_omc_aux,0.0188,0.4381,0.7176,1,1,1.11,1.1025
244,6_blimp_rescue,0.0804,0.3957,0.6197,1,1,1.1323,1.0684
245,1_lmer_complete,0.080817947,0.39979497,0.596169033,1,1,1.065941239,1.022133203
245,2_blimp_complete,0.0648,0.3999,0.5776,1,1,1.0992,1.0224
245,3_lmer_naive,-0.468220222,0.53823551,0.41012531,0,0,0.866911344,0.800283942
245,4_blimp_lmc_noaux,-0.4735,0.5386,0.3967,0,0,0.8912,0.801
245,5_blimp_omc_aux,0.0464,0.4515,0.6613,0,1,1.0508,1.0531
245,6_blimp_rescue,0.0841,0.4119,0.633,1,1,1.1011,1.025
246,1_lmer_complete,0.018617711,0.37810051,0.768929222,1,1,0.924825896,0.988711027
246,2_blimp_complete,0.0053,0.3782,0.771,1,1,0.951,0.9889
246,3_lmer_naive,-0.529064028,0.519982806,0.606670913,0,1,0.740283145,0.805984018
246,4_blimp_lmc_noaux,-0.5336,0.5199,0.6243,0,1,0.7617,0.8064
246,5_blimp_omc_aux,-0.0217,0.4132,0.8269,1,0,0.9707,1.0697
246,6_blimp_rescue,0.0575,0.3821,0.8393,1,0,1.0328,1.0429
247,1_lmer_complete,-0.086856303,0.432675566,0.497174095,0,1,0.992557214,0.95182816
247,2_blimp_complete,-0.1017,0.4328,0.4805,0,1,1.0229,0.952
247,3_lmer_naive,-0.619956613,0.559763912,0.399027679,0,0,0.823386388,0.741443208
247,4_blimp_lmc_noaux,-0.6167,0.5597,0.394,0,0,0.8454,0.7423
247,5_blimp_omc_aux,-0.0888,0.4755,0.5907,0,1,1.0562,0.9876
247,6_blimp_rescue,-0.0452,0.4438,0.5748,0,1,1.0994,0.9673
248,1_lmer_complete,-0.067596489,0.378461757,0.773663704,1,1,1.003545902,0.995070572
248,2_blimp_complete,-0.0839,0.3786,0.7799,1,1,1.0307,0.9953
248,3_lmer_naive,-0.659524907,0.539031406,0.590433538,0,1,0.76615411,0.754528327
248,4_blimp_lmc_noaux,-0.6468,0.5392,0.5857,0,1,0.7866,0.7554
248,5_blimp_omc_aux,-0.14,0.4339,0.8229,1,0,1.0093,1.0271
248,6_blimp_rescue,-0.0554,0.3988,0.7659,1,1,1.0753,0.9945
249,1_lmer_complete,-0.059635384,0.361647981,0.705894698,0,1,0.93172588,0.945907801
249,2_blimp_complete,-0.0751,0.3617,0.6819,0,1,0.9598,0.946
249,3_lmer_naive,-0.60261016,0.511806495,0.540917692,0,1,0.748172404,0.71814876
249,4_blimp_lmc_noaux,-0.6013,0.5121,0.5412,0,1,0.7702,0.7188
249,5_blimp_omc_aux,-0.1644,0.4094,0.728,1,1,0.9091,0.943
249,6_blimp_rescue,-0.0909,0.3804,0.7141,1,1,0.9445,0.9194
250,1_lmer_complete,-0.150830839,0.385394615,0.663855583,1,1,0.99808423,0.992370341
250,2_blimp_complete,-0.1663,0.3855,0.6498,1,1,1.0285,0.9926
250,3_lmer_naive,-0.705296046,0.530230753,0.447006903,0,0,0.652983955,0.75208462
250,4_blimp_lmc_noaux,-0.7068,0.5306,0.4386,0,0,0.6728,0.7526
250,5_blimp_omc_aux,-0.214,0.4361,0.6785,1,1,0.9787,1.0195
250,6_blimp_rescue,-0.154,0.392,0.5882,1,1,1.0013,0.9817
251,1_lmer_complete,-0.138276625,0.370180052,0.578956346,0,1,1.51916089,0.97921456
251,2_blimp_complete,-0.1567,0.3703,0.5631,0,1,1.5623,0.9794
251,3_lmer_naive,-0.685940429,0.506710079,0.520941253,0,1,1.184496466,0.776940761
251,4_blimp_lmc_noaux,-0.6934,0.5071,0.5008,0,1,1.2198,0.7775
251,5_blimp_omc_aux,-0.1867,0.3932,0.6973,1,1,1.5262,1.0366
251,6_blimp_rescue,-0.0847,0.3647,0.6344,1,1,1.5953,1.0126
252,1_lmer_complete,0.065664505,0.397558927,0.64137151,1,1,1.014736405,0.960044626
252,2_blimp_complete,0.0515,0.3977,0.6497,1,1,1.0438,0.9603
252,3_lmer_naive,-0.493997676,0.536457974,0.421414222,0,0,0.766518661,0.777581104
252,4_blimp_lmc_noaux,-0.4996,0.5367,0.4146,0,1,0.7891,0.7782
252,5_blimp_omc_aux,0.0186,0.4566,0.6528,0,1,0.9619,1.0072
252,6_blimp_rescue,0.0384,0.4211,0.6049,1,1,0.9889,0.9809
253,1_lmer_complete,-0.054310038,0.416924324,0.599334496,1,1,1.202765403,0.985995599
253,2_blimp_complete,-0.0699,0.4171,0.6015,1,1,1.2401,0.9863
253,3_lmer_naive,-0.659752794,0.556370343,0.449134867,0,1,0.844494783,0.763300506
253,4_blimp_lmc_noaux,-0.6662,0.5571,0.441,0,1,0.8677,0.7638
253,5_blimp_omc_aux,-0.1084,0.4678,0.6779,0,1,1.1857,1.0188
253,6_blimp_rescue,-0.0762,0.4202,0.6002,1,1,1.2265,0.9808
254,1_lmer_complete,-0.076889536,0.403591763,0.578433354,1,1,1.041287216,1.003910649
254,2_blimp_complete,-0.0923,0.4037,0.5571,1,1,1.0735,1.0041
254,3_lmer_naive,-0.590926781,0.527875099,0.44558484,0,1,0.895811137,0.781707358
254,4_blimp_lmc_noaux,-0.599,0.5283,0.42,0,1,0.9247,0.7821
254,5_blimp_omc_aux,-0.0985,0.4292,0.6701,1,1,1.0083,1.0554
254,6_blimp_rescue,-0.0427,0.3989,0.6005,1,1,1.041,1.0324
255,1_lmer_complete,0.188141802,0.396835447,0.572089851,1,1,1.219986678,1.028168508
255,2_blimp_complete,0.1708,0.3969,0.5642,1,1,1.2579,1.0284
255,3_lmer_naive,-0.385767874,0.554232964,0.449668045,0,1,0.974742041,0.77984304
255,4_blimp_lmc_noaux,-0.397,0.5542,0.4436,0,1,1.0055,0.7803
255,5_blimp_omc_aux,0.1399,0.4544,0.6372,0,1,1.2071,1.0568
255,6_blimp_rescue,0.1737,0.4162,0.5924,1,1,1.2281,1.0236
256,1_lmer_complete,0.183263966,0.398035974,0.733681161,1,1,0.902969699,1.003775513
256,2_blimp_complete,0.1685,0.3982,0.7215,1,1,0.9273,1.004
256,3_lmer_naive,-0.44919293,0.509931288,0.492854434,0,1,0.799686439,0.783696599
256,4_blimp_lmc_noaux,-0.4468,0.5094,0.5072,0,1,0.8235,0.7846
256,5_blimp_omc_aux,0.1416,0.4008,0.744,1,0,0.8822,1.0699
256,6_blimp_rescue,0.209,0.3642,0.7422,1,1,0.9477,1.0334
257,1_lmer_complete,0.108839641,0.403528714,0.507346014,1,1,1.086903701,1.00626922
257,2_blimp_complete,0.0943,0.4036,0.4958,1,1,1.1188,1.0065
257,3_lmer_naive,-0.459957869,0.542561174,0.400943165,0,0,0.907007446,0.75534511
257,4_blimp_lmc_noaux,-0.4653,0.5436,0.3608,0,0,0.9264,0.7557
257,5_blimp_omc_aux,0.0878,0.4308,0.6002,1,1,1.1118,1.0553
257,6_blimp_rescue,0.1474,0.398,0.5315,1,1,1.1716,1.0289
258,1_lmer_complete,-0.034427092,0.38982134,0.494856481,1,1,0.743722301,1.030899738
258,2_blimp_complete,-0.0466,0.3899,0.5029,1,1,0.7674,1.0311
258,3_lmer_naive,-0.542369215,0.563544545,0.363341695,0,0,0.657287449,0.761018982
258,4_blimp_lmc_noaux,-0.5571,0.5635,0.3602,0,0,0.678,0.7615
258,5_blimp_omc_aux,-0.0289,0.4488,0.5619,0,1,0.7663,1.0648
258,6_blimp_rescue,-0.0314,0.4148,0.5152,1,1,0.7702,1.0339
259,1_lmer_complete,-0.055860386,0.409892897,0.438505368,1,1,0.858880418,1.010979039
259,2_blimp_complete,-0.0699,0.41,0.4287,1,1,0.8837,1.0113
259,3_lmer_naive,-0.523358376,0.55039281,0.310718788,0,0,0.719534021,0.800791127
259,4_blimp_lmc_noaux,-0.532,0.5506,0.2912,0,0,0.7394,0.8013
259,5_blimp_omc_aux,-0.027,0.4509,0.5086,0,1,0.8877,1.0548
259,6_blimp_rescue,-0.0432,0.4182,0.3969,1,1,0.8823,1.0293
260,1_lmer_complete,0.242788021,0.395824308,0.633132856,1,1,0.923280473,1.002018946
260,2_blimp_complete,0.228,0.3959,0.6412,1,1,0.9509,1.0022
260,3_lmer_naive,-0.336053808,0.519703848,0.491687548,0,1,0.760825235,0.781118482
260,4_blimp_lmc_noaux,-0.3406,0.5203,0.4739,0,1,0.7845,0.7817
260,5_blimp_omc_aux,0.1928,0.4177,0.7042,1,1,0.9131,1.0505
260,6_blimp_rescue,0.2481,0.3768,0.6234,1,1,0.9368,1.0156
261,1_lmer_complete,-0.042892304,0.399064103,0.685852158,1,1,1.158000983,1.028313277
261,2_blimp_complete,-0.0601,0.3992,0.6901,1,1,1.1937,1.0286
261,3_lmer_naive,-0.586044868,0.525146509,0.54168472,0,1,1.014489326,0.807498712
261,4_blimp_lmc_noaux,-0.6008,0.5255,0.5416,0,1,1.0487,0.808
261,5_blimp_omc_aux,-0.0732,0.419,0.7678,1,1,1.1928,1.103
261,6_blimp_rescue,-0.0038,0.3781,0.7523,1,1,1.235,1.0663
262,1_lmer_complete,-0.095374283,0.400907408,0.580221681,1,1,0.997954501,0.991381476
262,2_blimp_complete,-0.1103,0.401,0.5754,1,1,1.0277,0.9916
262,3_lmer_naive,-0.606600709,0.517457251,0.386928483,0,0,0.825456097,0.75964023
262,4_blimp_lmc_noaux,-0.6188,0.5175,0.379,0,0,0.8518,0.7601
262,5_blimp_omc_aux,-0.1239,0.426,0.5946,1,1,1.0086,1.0203
262,6_blimp_rescue,-0.0968,0.3813,0.531,1,1,1.0169,0.9833
263,1_lmer_complete,0.141679291,0.422702421,0.547461453,1,1,1.148161324,0.959927984
263,2_blimp_complete,0.1263,0.4228,0.5418,1,1,1.1826,0.9602
263,3_lmer_naive,-0.409414736,0.537297117,0.399427123,0,0,0.848927689,0.748567709
263,4_blimp_lmc_noaux,-0.4141,0.5379,0.4002,0,0,0.8736,0.7493
263,5_blimp_omc_aux,0.1285,0.4459,0.6033,0,1,1.1326,1.0001
263,6_blimp_rescue,0.1443,0.4037,0.5154,1,1,1.1526,0.9616
264,1_lmer_complete,-0.058732445,0.404875789,0.457913673,1,1,0.898210874,1.036410867
264,2_blimp_complete,-0.0725,0.4049,0.4473,1,1,0.9249,1.0367
264,3_lmer_naive,-0.546734545,0.549847803,0.295672908,0,0,0.801616075,0.794738115
264,4_blimp_lmc_noaux,-0.5556,0.55,0.2735,0,0,0.8235,0.7953
264,5_blimp_omc_aux,-0.0748,0.4532,0.5299,0,1,0.9054,1.0613
264,6_blimp_rescue,-0.0522,0.4154,0.4783,1,1,0.916,1.0343
265,1_lmer_complete,0.068505648,0.399281978,0.591788119,1,1,1.319691409,1.027494292
265,2_blimp_complete,0.0515,0.3994,0.5778,1,1,1.3594,1.0278
265,3_lmer_naive,-0.521288869,0.520850041,0.477184649,0,1,0.986313979,0.79317751
265,4_blimp_lmc_noaux,-0.5206,0.5215,0.4649,0,1,1.0159,0.7939
265,5_blimp_omc_aux,0.0245,0.4156,0.6763,1,1,1.3738,1.0813
265,6_blimp_rescue,0.1363,0.3757,0.6094,1,1,1.4487,1.0489
266,1_lmer_complete,-0.065133691,0.390693666,0.795954919,1,1,1.218617754,1.012959237
266,2_blimp_complete,-0.0848,0.3908,0.8108,1,1,1.2527,1.0132
266,3_lmer_naive,-0.602094453,0.515863712,0.576336836,0,1,1.119626616,0.813959804
266,4_blimp_lmc_noaux,-0.6157,0.5161,0.5776,0,1,1.1561,0.8145
266,5_blimp_omc_aux,-0.1197,0.4216,0.8062,1,0,1.2721,1.0775
266,6_blimp_rescue,-0.0476,0.3844,0.7989,1,1,1.3164,1.0441
267,1_lmer_complete,-0.049192052,0.375049279,0.432825263,1,1,1.064635441,0.980573491
267,2_blimp_complete,-0.0644,0.3752,0.4271,1,1,1.097,0.9807
267,3_lmer_naive,-0.569969875,0.544065414,0.315450123,0,0,0.882617567,0.746943855
267,4_blimp_lmc_noaux,-0.5767,0.5447,0.2937,0,0,0.9015,0.7477
267,5_blimp_omc_aux,-0.0632,0.4251,0.5409,1,1,1.0806,1.0334
267,6_blimp_rescue,-0.0282,0.3934,0.51,1,1,1.1549,1.0075
268,1_lmer_complete,-0.032540108,0.421731003,0.457651353,1,1,1.054789337,0.988386243
268,2_blimp_complete,-0.048,0.4218,0.4603,1,1,1.088,0.9886
268,3_lmer_naive,-0.541084556,0.552056577,0.328637634,0,0,0.905833254,0.786883228
268,4_blimp_lmc_noaux,-0.5537,0.5519,0.3251,0,0,0.9352,0.7873
268,5_blimp_omc_aux,0.0257,0.4563,0.5478,0,1,1.0506,1.0786
268,6_blimp_rescue,0.0154,0.4243,0.479,1,1,1.0551,1.0518
269,1_lmer_complete,-0.057281649,0.400353185,0.560227177,1,1,0.961103327,0.994565126
269,2_blimp_complete,-0.0728,0.4004,0.5552,1,1,0.9903,0.9948
269,3_lmer_naive,-0.571871936,0.524026338,0.451778431,0,1,0.798876488,0.766895165
269,4_blimp_lmc_noaux,-0.5795,0.5244,0.4388,0,1,0.8242,0.7674
269,5_blimp_omc_aux,-0.1431,0.4309,0.6853,1,1,1.0017,1.0196
269,6_blimp_rescue,-0.0413,0.3918,0.5811,1,1,1.039,0.9896
270,1_lmer_complete,0.083008232,0.449974257,0.567993474,0,1,1.096726214,0.985827197
270,2_blimp_complete,0.0674,0.4501,0.5586,0,1,1.1308,0.9861
270,3_lmer_naive,-0.476973228,0.598156883,0.450230105,0,1,0.806797859,0.759249601
270,4_blimp_lmc_noaux,-0.4882,0.5984,0.4348,0,1,0.8316,0.7597
270,5_blimp_omc_aux,0.0356,0.5085,0.6952,0,1,1.0875,1.0324
270,6_blimp_rescue,0.1021,0.4729,0.555,0,1,1.1115,1.007
271,1_lmer_complete,-0.07397823,0.38503036,0.625093265,1,1,1.077533561,1.007405789
271,2_blimp_complete,-0.0898,0.3851,0.6255,1,1,1.107,1.0076
271,3_lmer_naive,-0.581273729,0.51819493,0.476874284,0,1,0.900924543,0.771203696
271,4_blimp_lmc_noaux,-0.5869,0.5184,0.475,0,1,0.9282,0.7718
271,5_blimp_omc_aux,-0.0937,0.4131,0.7005,1,1,1.1593,1.0286
271,6_blimp_rescue,-0.0547,0.3799,0.6745,1,1,1.1949,1.0004
272,1_lmer_complete,0.098383738,0.388452606,0.489504216,1,1,0.880780976,0.988791679
272,2_blimp_complete,0.0833,0.3885,0.4743,1,1,0.9076,0.989
272,3_lmer_naive,-0.358958531,0.532513149,0.381884313,0,0,0.751432646,0.778554293
272,4_blimp_lmc_noaux,-0.3693,0.5327,0.3672,0,0,0.776,0.779
272,5_blimp_omc_aux,0.0959,0.4202,0.5547,1,1,0.8868,1.0337
272,6_blimp_rescue,0.1099,0.3941,0.5192,1,1,0.8918,1.0139
273,1_lmer_complete,-0.028753169,0.420163236,0.504188185,1,1,0.726849452,0.990619236
273,2_blimp_complete,-0.0409,0.4202,0.5038,1,1,0.7495,0.9909
273,3_lmer_naive,-0.512424531,0.545585448,0.384845095,0,0,0.620405773,0.745294012
273,4_blimp_lmc_noaux,-0.522,0.5455,0.3794,0,0,0.6407,0.7457
273,5_blimp_omc_aux,-0.0549,0.4532,0.5654,0,1,0.7481,0.985
273,6_blimp_rescue,-0.0286,0.4179,0.5338,1,1,0.758,0.958
274,1_lmer_complete,0.088348811,0.394866718,0.543482866,1,1,1.249235208,0.997408019
274,2_blimp_complete,0.0715,0.395,0.5255,1,1,1.2871,0.9976
274,3_lmer_naive,-0.450804161,0.557756841,0.391437052,0,1,1.11477867,0.748860398
274,4_blimp_lmc_noaux,-0.4514,0.5583,0.3853,0,1,1.1445,0.7496
274,5_blimp_omc_aux,0.0661,0.4502,0.6261,0,1,1.3162,1.0234
274,6_blimp_rescue,0.1065,0.4202,0.6028,1,1,1.3939,1.0013
275,1_lmer_complete,-0.065191931,0.418413243,0.648245787,1,1,0.868654946,1.015814105
275,2_blimp_complete,-0.0788,0.4185,0.6336,1,1,0.8949,1.016
275,3_lmer_naive,-0.586806739,0.530297582,0.479802966,0,1,0.706894023,0.766928579
275,4_blimp_lmc_noaux,-0.5915,0.531,0.4739,0,1,0.7264,0.7675
275,5_blimp_omc_aux,-0.1534,0.438,0.7011,1,1,0.9051,0.9863
275,6_blimp_rescue,-0.0882,0.4064,0.6493,1,1,0.9331,0.9575
276,1_lmer_complete,0.231032313,0.404311518,0.57855258,1,1,0.839921265,0.998923116
276,2_blimp_complete,0.2163,0.4044,0.5809,1,1,0.8671,0.9992
276,3_lmer_naive,-0.29217098,0.530228288,0.377076881,0,0,0.739086816,0.774317466
276,4_blimp_lmc_noaux,-0.2946,0.5309,0.3662,0,0,0.7582,0.775
276,5_blimp_omc_aux,0.2132,0.4393,0.6075,1,1,0.8435,1.0221
276,6_blimp_rescue,0.2299,0.4035,0.5669,1,1,0.8763,0.9911
277,1_lmer_complete,-0.075448222,0.393489791,0.583811319,1,1,0.976871874,1.010791169
277,2_blimp_complete,-0.0899,0.3935,0.5761,1,1,1.0067,1.011
277,3_lmer_naive,-0.549489953,0.516004712,0.488937764,0,1,0.761808174,0.801102332
277,4_blimp_lmc_noaux,-0.5558,0.5162,0.5046,0,1,0.7853,0.8017
277,5_blimp_omc_aux,-0.0874,0.4104,0.6841,1,1,0.988,1.0441
277,6_blimp_rescue,-0.0258,0.3852,0.6452,1,1,1.0307,1.0199
278,1_lmer_complete,0.188329415,0.420950528,0.603675822,1,1,1.007976307,1.03940688
278,2_blimp_complete,0.1729,0.4211,0.5884,1,1,1.0386,1.0396
278,3_lmer_naive,-0.413298042,0.566942282,0.431554324,0,0,0.831073034,0.761881903
278,4_blimp_lmc_noaux,-0.4194,0.5675,0.422,0,0,0.8508,0.7626
278,5_blimp_omc_aux,0.128,0.4729,0.6672,0,1,1.0561,1.0252
278,6_blimp_rescue,0.176,0.4331,0.5757,1,1,1.0715,0.9972
279,1_lmer_complete,0.091615585,0.421735238,0.596035471,1,1,0.917643467,1.017938196
279,2_blimp_complete,0.0772,0.4219,0.5865,1,1,0.9464,1.0182
279,3_lmer_naive,-0.457385137,0.5506945,0.440231083,0,0,0.682062677,0.789142046
279,4_blimp_lmc_noaux,-0.4595,0.5514,0.4257,0,0,0.7007,0.7897
279,5_blimp_omc_aux,0.0445,0.4567,0.6506,0,1,0.9513,1.0357
279,6_blimp_rescue,0.1077,0.4226,0.5616,1,1,0.9725,1.0061
280,1_lmer_complete,-0.077869447,0.390617878,0.489243017,1,1,0.828498315,0.995115916
280,2_blimp_complete,-0.0921,0.3907,0.4887,1,1,0.8549,0.9954
280,3_lmer_naive,-0.599619684,0.531932428,0.365677266,0,0,0.640833886,0.777972986
280,4_blimp_lmc_noaux,-0.6049,0.5321,0.3626,0,0,0.6599,0.7788
280,5_blimp_omc_aux,-0.041,0.4263,0.5902,1,1,0.8282,1.0735
280,6_blimp_rescue,-0.0037,0.3931,0.4978,1,1,0.8412,1.046
281,1_lmer_complete,0.038317185,0.398848837,0.422268001,1,1,0.909036322,0.98503776
281,2_blimp_complete,0.0238,0.399,0.41,1,1,0.9394,0.9853
281,3_lmer_naive,-0.440465671,0.521851429,0.251714114,0,0,0.799943831,0.762864243
281,4_blimp_lmc_noaux,-0.4483,0.522,0.235,0,0,0.8193,0.7634
281,5_blimp_omc_aux,0.0609,0.4262,0.4761,1,1,0.9853,1.0021
281,6_blimp_rescue,0.0571,0.3927,0.3743,1,0,0.975,0.9724
282,1_lmer_complete,0.208955455,0.402745524,0.613284619,1,1,0.898052321,0.986882928
282,2_blimp_complete,0.1946,0.4028,0.6058,1,1,0.9227,0.9871
282,3_lmer_naive,-0.36539932,0.534252006,0.45187775,0,1,0.74744205,0.771201172
282,4_blimp_lmc_noaux,-0.3719,0.535,0.4158,0,1,0.7674,0.7717
282,5_blimp_omc_aux,0.1765,0.4242,0.7192,1,1,0.9161,1.0417
282,6_blimp_rescue,0.2431,0.3927,0.6034,1,1,0.9365,1.0153
283,1_lmer_complete,-0.017825403,0.396529135,0.730472751,1,1,1.113129703,1.01247282
283,2_blimp_complete,-0.0324,0.3966,0.7321,1,1,1.1466,1.0128
283,3_lmer_naive,-0.574229238,0.510654069,0.579282344,0,1,0.864908005,0.839496648
283,4_blimp_lmc_noaux,-0.585,0.5105,0.5811,0,1,0.8928,0.84
283,5_blimp_omc_aux,-0.0588,0.4176,0.7904,1,1,1.1106,1.0905
283,6_blimp_rescue,0.0154,0.3863,0.7262,1,1,1.1477,1.0567
284,1_lmer_complete,-0.061897294,0.402003474,0.456536655,1,1,1.04567666,1.003352118
284,2_blimp_complete,-0.0766,0.4021,0.4509,1,1,1.0797,1.0036
284,3_lmer_naive,-0.599212374,0.515653385,0.358221054,0,0,0.769833934,0.739060838
284,4_blimp_lmc_noaux,-0.6008,0.5162,0.3447,0,0,0.7904,0.7397
284,5_blimp_omc_aux,-0.1243,0.3937,0.5966,1,1,1.0108,1.0026
284,6_blimp_rescue,-0.0697,0.3602,0.483,1,1,1.0343,0.9721
285,1_lmer_complete,-0.008871063,0.402572294,0.541535353,1,1,1.050437774,1.018757356
285,2_blimp_complete,-0.0243,0.4027,0.5335,1,1,1.0816,1.019
285,3_lmer_naive,-0.558969005,0.54188548,0.351886995,0,0,0.822058157,0.780728526
285,4_blimp_lmc_noaux,-0.5728,0.5422,0.3347,0,0,0.8445,0.7812
285,5_blimp_omc_aux,-0.0076,0.4583,0.6199,0,1,1.1201,1.028
285,6_blimp_rescue,0.0065,0.4206,0.5043,1,1,1.1286,1.0006
286,1_lmer_complete,-0.022187288,0.399267844,0.677121914,1,1,0.887889382,1.035575659
286,2_blimp_complete,-0.0347,0.3993,0.6785,1,1,0.9136,1.0358
286,3_lmer_naive,-0.623331121,0.511031476,0.46828196,0,0,0.636020233,0.812994903
286,4_blimp_lmc_noaux,-0.6248,0.5109,0.4675,0,1,0.6579,0.8137
286,5_blimp_omc_aux,-0.0815,0.4158,0.694,1,1,0.8607,1.0666
286,6_blimp_rescue,-0.018,0.3783,0.6454,1,1,0.8921,1.0304
287,1_lmer_complete,-0.039982785,0.412530255,0.67662476,1,1,1.107962602,0.962325653
287,2_blimp_complete,-0.056,0.4127,0.6694,1,1,1.1394,0.9625
287,3_lmer_naive,-0.567210856,0.510493809,0.511805533,0,1,0.945349554,0.790582061
287,4_blimp_lmc_noaux,-0.5759,0.5104,0.5102,0,1,0.9734,0.791
287,5_blimp_omc_aux,-0.0472,0.4303,0.7253,1,1,1.1556,1.0204
287,6_blimp_rescue,0.0016,0.3937,0.6642,1,1,1.1843,0.9885
288,1_lmer_complete,0.194833374,0.411913775,0.541914054,1,1,0.900655312,0.983296661
288,2_blimp_complete,0.1807,0.412,0.5381,1,1,0.9305,0.9835
288,3_lmer_naive,-0.353392578,0.5421631,0.375351365,0,0,0.672879151,0.724752358
288,4_blimp_lmc_noaux,-0.3585,0.5429,0.3416,0,0,0.6895,0.7251
288,5_blimp_omc_aux,0.1422,0.4533,0.6145,0,1,0.8929,0.9692
288,6_blimp_rescue,0.1634,0.4129,0.4902,1,1,0.8963,0.9377
289,1_lmer_complete,0.166390923,0.410752704,0.615868854,1,1,1.202931292,0.987639759
289,2_blimp_complete,0.1504,0.4109,0.6087,1,1,1.2383,0.9879
289,3_lmer_naive,-0.370351875,0.539772021,0.488609253,0,1,0.968862863,0.763707232
289,4_blimp_lmc_noaux,-0.3798,0.54,0.4826,0,1,0.9977,0.7641
289,5_blimp_omc_aux,0.1053,0.4311,0.6986,1,1,1.1948,1.0322
289,6_blimp_rescue,0.1655,0.3931,0.6542,1,1,1.2311,0.9971
290,1_lmer_complete,-0.050383079,0.381858281,0.640397197,1,1,1.003493514,0.96979974
290,2_blimp_complete,-0.0656,0.382,0.6363,1,1,1.0319,0.97
290,3_lmer_naive,-0.615638014,0.512725047,0.375961131,0,0,0.841656293,0.747420906
290,4_blimp_lmc_noaux,-0.6319,0.5124,0.373,0,0,0.869,0.7479
290,5_blimp_omc_aux,-0.116,0.4015,0.6408,1,1,1.0312,0.9995
290,6_blimp_rescue,-0.0607,0.3702,0.5982,1,1,1.0667,0.9722
291,1_lmer_complete,-0.142308024,0.394348894,0.308728123,1,0,0.696118564,0.994360945
291,2_blimp_complete,-0.1534,0.3945,0.2911,1,0,0.7185,0.9946
291,3_lmer_naive,-0.536919446,0.537448165,0.200860845,0,0,0.631495095,0.770753655
291,4_blimp_lmc_noaux,-0.5452,0.5375,0.1634,0,0,0.6455,0.7711
291,5_blimp_omc_aux,-0.09,0.4101,0.4171,1,0,0.7617,1.0501
291,6_blimp_rescue,-0.1033,0.3839,0.2964,1,0,0.7496,1.0255
292,1_lmer_complete,0.013531049,0.396539798,0.46127482,1,1,1.162693383,0.989315995
292,2_blimp_complete,-0.0026,0.3966,0.4626,1,1,1.1988,0.9895
292,3_lmer_naive,-0.484635547,0.517212773,0.363439375,0,0,0.927428928,0.789849246
292,4_blimp_lmc_noaux,-0.4967,0.5176,0.3452,0,0,0.9532,0.7902
292,5_blimp_omc_aux,-0.0058,0.4377,0.5372,1,1,1.1248,1.012
292,6_blimp_rescue,-0.0188,0.4069,0.4483,1,1,1.118,0.987
293,1_lmer_complete,0.077318541,0.39533265,0.539342396,1,1,0.949542617,0.991869296
293,2_blimp_complete,0.0607,0.3955,0.5164,1,1,0.9802,0.9921
293,3_lmer_naive,-0.401003559,0.513099619,0.443994997,0,1,0.793544727,0.802931764
